productId,title,stock
81895,Blusa Cropped Estampada Chapada Dos Veadeiros Est Chapada Dos Veadeiros_Bege Macrame @ - G,True
66761,Top Franzido Tropicale Est Tropicale_Barrado_Off White @ - P,True
83100,Vestido Longo Estampado Ravenala Ravenala_Off White - GG,True
64847,Top Amarração Estampado Casa Na Praia Est Casa Na Praia_Multicolorido - P,True
82796,Vestido Cropped Estampado Lago Dos Cisnes Lago Dos Cisnes_Verde Salvia - G,True
74229,Blusa Laço Frente Azul Martim - GG,True
149424,Calça Tarde De Verão Listra Tarde De Verao_Listra_Rosa Topazio - GG,True
79416,Blazer Estampado Gráfico Coral Est Grafico Coral_Preto - GG,True
83723,Vestido Reto Recortes Preto - P,True
72298,Bolsa Artesanal Estampada Abacaxi Multicolorido - U,True
81485,Short Barra Nuvem Roxo Beterraba - GG,True
72179,Blusa Cropped Estampada Concha Est Concha_Corrido_Azul Pacifico @ - GG,True
73243,Top Irregular Estampado Flor Do Mar Flor Do Mar_Off White - M,True
148578,Body Estampado Samambaia Est Samambaia_Off White @ - P,True
84727,Sand Puff Flatform Off White - 38,True
78461,Saia Sarja Cargo Caramelo - 36,True
77672,Calça Reta Pregas Off White - PP,True
148435,Saia Reta Estampada Jardim De Morango Jardim De Morango_Preto - M,True
72156,Blusa Double Estampada Flor De Renda Est Floral De Renda_Azul Patacho @ - GG,True
149908,Sand Slide Monstera Hortência - 35,True
71239,Lenço Praia Estampado Mania De Caju Rosa Est Mania De Caju_Rosa Maranta - G,True
152106,Tênis Pista Preto Cobra Guarana - 35,True
52058,Vestido Ombro Só Tule Floral Estampa Piloto - P,True
79878,Saia Midi Estampada Terra Dos Abacaxis Terra Dos Abacaxis_Verde Erva Doce - P,True
77550,Calça Jeans Maxi Bordado Miçangas Jeans Claro - 40,True
74852,Bermuda Sarja Estampada Maré De Sol Mare De Sol_Corrido Sarja_Preto - 44,True
74437,Calça Franzida Barra Amarelo Carambola - PP,True
81756,Vestido Curto Estampado Elefantes Est Elefantes_Verde Sombra - M,True
78016,Blazer Pb Come To Brazil Off White - M,True
71274,Blazer Bolsos Estampado Metafloresta Est Metafloresta_Multicolorido @ - GG,True
84712,Tn Avenida Tratorado Pink - 38,True
149752,Viseira Praiana Revoada Tropical Laranja - U,True
149932,Tênis Rua Ii Preto - 36,True
78224,Calça Bolso Estruturada Vermelho Espetaculo - GG,True
62469,Body Peixes Azul Skyblue - PP,True
77025,Blusa Gola Mangas Inv18 - G,True
152127,Bolsa Findi Borogodó Cobra Coral Cobra Coral - U,True
83530,Vestido Estampado Tambaqui Gráfico Tambaqui Grafico_Preto - GG,True
73385,Mini Saia Crochê Ilhéus Est Ilheus_Off White @ - GG,True
73086,Sandália Plataforma Puffer Est Bossa Banana_Verde Bandeira @ - 40,True
77980,Blazer Estampado Onça De Ouro Onca De Ouro_Bege Cupuacu - GG,True
75502,Sandália Rasteira Sola Recuada Bordada Preto - 38,True
73231,Macacão Bordado Renda De Verão Off White - PP,True
80251,Vestido Midi Estampado Guaraná Coral Guarana Coral_Preto - PP,True
51355,Top Meia Taça Onça Flor Est Onca Flor_Mini Home_Laranja Caju @ - M,True
52778,Sandália Trançada Tassel Jeans Escuro - 38,True
78818,Camisa Algodao Basica Amarelo Tarde - P,True
62571,Sand Zigzag Nude - 35,True
83990,Bata Mangas Listras Listra Vermelho Morango/Off White - G,True
83951,Blusa Cropped Pregas Preto - PP,True
155549,Vestido Amor De Flor Est Amor De Flor Fundo Off% - 8,True
72316,Top Estampado Jardim Clássico Est Jardim Classico_Espelhado_Preto - P,True
78461,Saia Sarja Cargo Caramelo - 38,True
152011,Tênis Avenida Tratorado Iate Maia Artesanal - 38,True
83088,Macacão Estampado Doce Caminho Doce Caminho_Off White - G,True
71349,Maiô Artesanal Estampado Groove Tropical Tropical Groove_Maio Praia_Verde Kiwi - GG,True
77233,Calça Estampada Pose Surreal Pose Surreal_Roxo Fada - PP,True
73260,Regata Degagê Alcinha Off White - G,True
78315,Cardigan Curto Pelinho Azul Safira - P,True
69610,Sandal Beaded Fringe Natural - 33,True
82671,Vestido Estampado Brilho Tropical Brilho Tropical_Azul Netuno - GG,True
75749,Calça Pantalona Estampada Fruta Bordada Preto - PP,True
62567,Sand Listrada Sunset - 36,True
149933,Tênis Pista Caramelo - 37,True
68232,Tênis Adidas Court Silk All Together Pastel Multicolorido - 34,True
75685,Blusa Double Estampada Lembrança De Verão Lembranca De Verao Banana_Off White - M,True
75456,Vela Cheirinho Farm Copabanana Est Copabanana_Vermelho Rainha @ - U,True
82703,Sand Slide Concha Caramelo Caramelo - 38,True
75328,Top Estampado Borboleta Novo Ano Dourado - GG,True
81811,Calça Alfaiataria Estampada Banana Real Est Banana Real_Bege Baunilha @ - PP,True
76761,Calça Nuvem Amarração Rosa Geranio - M,True
75235,Calça Trançada Lateral Verde Cardo - M,True
75254,Colete Tweed Off White - GG,True
84709,Tn Avenida Tratorado Cor De Banana Cor De Banana - 34,True
76859,Calça Estampada Mata Tropical Mata Tropical_Bege Sertao - M,True
66239,Top Bojo Estampado Tarde De Inverno Est Tarde De Inverno_Multicolorido - GG,True
83240,Vestido Cropped Banana Bananarte_Off White - M,True
68917,Top Tricot Corselet Off White - M,True
81756,Vestido Curto Estampado Elefantes Est Elefantes_Verde Sombra - P,True
68625,Top Corselet Vermelho Aka - P,True
149433,Camisa Uni Estampada Farmrio Est Farm Rio_Off White - M,True
72455,Cropped Manga Longa Adidas Estampado Sunny Day Vivid Red Rosa - M,True
75777,Calça Alfaiataria Laranja Califórnia - G,True
78600,Sandália Rasteira Slipper Caramelo - 40,True
74417,Top Concha Alcinhas Amarelo Carambola - G,True
78065,T-Shirt Adidas Palm Flower Azul Azul Escuro - P,True
84134,Calça Plissada Estampada Paisagem De Sonho Corrida Cancelado-Paisagem De Sonho_Azul Mirante - PP,True
78787,Fantasia Psicomelo Est Cogumelos_Preto @ - P,True
81845,Calça Pantalona Estampada Noite Dos Cisnes Est Noite Dos Cisnes_Azul Veneza @ - P,True
74979,Short Curva Sarja White Branco - 46,True
154688,Tricot Bebe Orelhinhas Rosa Burrica - 18M,True
78691,Sweater Tricot Estampado Cobra Coral Est Cobra Coral_Vermelho Cobogo - PP,True
74589,Calça Moletom Clochard Preto - P,True
154464,Pochete Dengo Abacaxi Decor Abacaxi Decor - U,True
84725,Tn Avenida Mule Cadarço Honolulu Coqueir Honolulu Coqueiro - 34,True
154735,Bermuda Moletom Tatuzera Est Tatuzera Fundo Azul Veludo} - 6,True
74159,Camisa Irregular Bolso Azul Martim - M,True
74401,Bermuda Adidas Estampada Boho Flower Orange Laranja - GG,True
75502,Sandália Rasteira Sola Recuada Bordada Preto - 34,True
78245,Blazer Kimono Detalhe Vermelho Espetaculo - P,True
67059,Top Tricot Estampado Bosque Dos Pássaros Est Bosque Dos Passaros_Verde Broto @ - G,True
154725,Macacão Florir Est Florir Fundo Preto% - 2,True
154719,Camisa Bordado Bananeirinha Off White - 8,True
78566,Adilette Crf Farm Vermelho - 38 39,True
149745,Tênis Avenida Tratorado Magia Tropical - 34,True
81974,Calça Pregas Ampla Marinho Sodalita - P,True
83996,Short Bolso Listras Listra Vermelho Morango/Off White - PP,True
55985,Moletom Smiley Multicolorido - M,True
64709,Maiô Estampado Listra Alegria Est Listra Alegria_Maio Praia_Amarelo Me - PP,True
71819,Blusa Estampada Helicônia Heliconia_Vermelho Caiena - G,True
78182,Top Estampado Coração Laise Vermelho Espetaculo - P,True
81569,Camisa Estampada Alegria Alegria_Off White - G,True
78029,Havaianas Estampadas Colorido Por Natureza Off White - 41 42,True
84426,Vestido Cropped Manga Bufante Estampado Bananarte Bananarte_Off White - GG,True
154636,Praiana Est Abacaxi Deco Abacaxi Deco Artesanal - 37 38,True
149736,Tênis Avenida Tratorado Cogumelos - 35,True
75266,Calça Cenoura Pregas Vermelho Bauna - M,True
155222,Blusa Silk Laranja Rosa Burrica - 2,True
81184,Macacão Rosa 3d Calor Floral_Preto - P,True
62563,Sand Aranha Rainbow - 34,True
74651,Biquíni Crochê Ano Novo Off White - G,True
149883,Tênis Fervo Mid Preto - 39,True
78736,Camisa Plissada Estampada Elefantes Est Elefantes_Verde Sombra @ - M,True
82114,Vestido Básico Rib Verde Relva - M,True
75680,Blusa Estampada Atalaia Atalaia_Azul Arara - P,True
74651,Biquíni Crochê Ano Novo Off White - P,True
148302,Blusa Estampada Rendeira Est Rendeira_Amarelo Nectar @ - G,True
73641,Camisa Estampada Coqueiral Coqueiral_Rosa Biju - M,True
148882,Regata Farmrio Onça Preto Preto - PP,True
149880,Bolsa Pipoquinha Olhar Na Floresta Olhar Na Floresta - U,True
75775,Blazer Estampado Floral Vintage Preto - M,True
75502,Sandália Rasteira Sola Recuada Bordada Preto - 36,True
83040,Vestido Longo Estampado Rendeira Rendeira_Verde Amazonita - G,True
149800,Bolsa Pipoca Olhar Na Floresta Olhar Na Floresta - U,True
84712,Tn Avenida Tratorado Pink - 35,True
43285,Blusa Cropped Manga Tricot Brasil Multicolorido - GG,True
74123,Blusa Soltinha Estampada Floresta De Cor Est Florestinha_Off White - M,True
75902,Short Estampado Shuhu Shuhu_Marrom Pinhal - PP,True
81932,Short Estampado Selinhos Do Cerrado Est Selinhos Do Cerrado_Bege Macrame @ - PP,True
81593,Regata Estampada Floral Bel Floral Bel_Off White - P,True
81550,Vestido Estampado Jardim Encantado Jardim Encantado_Eng Vestido_Preto - P,True
74729,Regata Básica Rib Azul Martim - P,True
78600,Sandália Rasteira Slipper Caramelo - 35,True
80268,Casaco Estampado Coração De Inverno Est Coracao De Inverno_Preto @ - PP,True
82791,Vestido Longo Estampado Floral Sofia Floral Sofia_Off White - P,True
78182,Top Estampado Coração Laise Vermelho Espetaculo - PP,True
148761,Kimono Estampado Leveza Romântica Leveza Romantica_Rosa Zinia - PP,True
148530,Vestido Curto Sem Alça Tweed Natural - M,True
78819,Camisa Algodao Basica Verde Persia - P,True
77522,Calça Localizada Paisley Onça Paisley Onca_Bege Cupuacu - GG,True
84063,Top Reto Sem Alça Preto - P,True
76619,Cardigan Curto Pelinho Rosa Quartzo - G,True
84709,Tn Avenida Tratorado Cor De Banana Cor De Banana - 39,True
148203,Pochete Farmete Farm Floral Lee,True
74957,Maiô Localizado Estampado Copabanana Cavado Est Copabanana_Vermelho Rainha - PP,True
84238,Vestido Ombreira Praia De Domingo Est Praia De Domingo_Off White @ - G,True
75731,Calça Bordada Jardim Surreal Preto - P,True
82837,T-Shirt Básica Estampada Bananarte Bananarte_Off White - PP,True
84458,Saia Estampada Cecília Cecilia_Rosa Livia - PP,True
84500,Vestido Curto Estampado Doce Caminho Est Doce Caminho_Off White @ - PP,True
81845,Calça Pantalona Estampada Noite Dos Cisnes Est Noite Dos Cisnes_Azul Veneza @ - PP,True
81417,Vestido T-Shirt Recortes Verde Jabuti - P,True
75241,T-Shirt Média Farmrio Branco Magia - M,True
75823,Bata De Manga Estampada Recanto Das Sereias Est Recanto Das Sereias_Azul Persa @ - M,True
62625,Top Manga Longa Adidas Toucans Paradise Multicolorido - GG,True
77438,Vestido Curto Estampado Bella Est Bella_Off White - PP,True
77415,Calça Lurex Estampada Coqueirou Coqueirou_Bege Sertao - GG,True
152053,Praiana Velcro Duplo Passadena Onça - 33 34,True
55754,Chapéu Smiley Rainbow Multicolorido - U,True
83548,Vestido Estampado Floral Solar Floral Solar_Amarelo Astral - P,True
80250,Vestido Cropped Estampado Guaraná Coral Guarana Coral_Preto - GG,True
74613,Vestido Cropped Vazado Verde Cardo - G,True
80372,Vestido Longo Estampado Miranda Preto Miranda_Preto - G,True
80558,Jaqueta Sarja Estampada Tigre Da Noite Tigre Da Noite_Sarja_Marrom Terra - G,True
74891,Calça Jeans Bordado Peixe Paisley Jeans - 46,True
75749,Calça Pantalona Estampada Fruta Bordada Preto - M,True
53023,Tn Laje Mule Lona Biosoma Off White - 37,True
84454,Vestido Cropped Estampado Samambaia Est Samambaia_Off White @ - G,True
74401,Bermuda Adidas Estampada Boho Flower Orange Laranja - M,True
84731,Tn Avenida Mule Cadarço Off White - 36,True
72475,Casaco Cropped  Moletom Patch Bege Avelã - G,True
61034,Tn Borogodo Poa Poa Preto - 34,True
75500,Sandália Salto Anabela Preto - 38,True
82767,Blusa Estampada Chita Flora Chita Flora_Azul Netuno - G,True
77483,Calça Jeans Listrada Jeans - 34,True
74802,Bermuda Estampada Jacadino Jacadino_Laranja Gaia - PP,True
83814,Calça Jeans Flare Baixa Jeans Medio - 40,True
80905,Saia Midi Babado Metalizado Dourado - PP,True
78395,Cardigan Curto Pelinho Lilás Azaléia - P,True
73401,Calça Utilitária Estampada Antunes Est Antunes_Verde Acacia @ - P,True
78690,Pull Tricot Artesanal Jasmin Bege Macrame - G,True
148751,Calça Pantalona Estampada Leveza Romântica Leveza Romantica_Rosa Zinia - G,True
83703,Flatform Crochê Artesanal Preto - 35,True
68639,Top Corselet Amarração Rosa Kilim - GG,True
154302,Blusa Silk Burrica Azul Beirinha - 8,True
44289,Calça Pantacourt Sarja Vermelho Pinhao - 40,True
80360,Macacão Pantalona Gola Favo De Mel - G,True
72960,Calça Estampada Em Flor Est Em Flor_Preto - P,True
81773,Cardigan Curto Tricot Estampado Bossa Banana Preto - G,True
75545,Colar Escapulário Mar Multicolorido - U,True
78856,Cardigan Tricot Pelinho Com Bolso Rosa Flamboyant - GG,True
149951,Tênis Fervo Mid Estampado Arraia Poá - 36,True
81863,Pull Tricot Estampado Flor Real Est Flor Real_Bege Baunilha - P,True
148039,Short Bolso Listras Listra Marrom Alcacuz/Off White - GG,True
83785,Macacão Cenoura Recortes Preto - PP,True
81630,Blusa Cropped Aro Vermelho Goiabada - PP,True
152002,Tênis Avenida Tratorado Iate Cogumelo Silvestre - 37,True
77395,Vestido Midi Estampado Beleza Boho Beleza Boho_Bege Cupuacu - PP,True
83996,Short Bolso Listras Listra Vermelho Morango/Off White - P,True
78073,Parka Adidas Solar Palmtree Scarf Rosa Rosa - P,True
81931,Camisa Manga Longa Estampada Selinhos Do Cerrado Est Selinhos Do Cerrado_Bege Macrame @ - PP,True
83191,T-Shirt Média Farmrio Natureza Off White - M,True
78201,Blusa Gola Mangas Amarelo Mangaba - G,True
154404,Bolsa Pipoquinha Floral Delicado Floral Delicado - U,True
75026,Blusa Cropped Estampada Kauai Est Kauai_Multicolorido @ - GG,True
149956,Bolsa Ziriguidum Lenço Magia Tropicial Lenço Magia Tropical - U,True
78628,T-Shirt Estampada Esplendor Tropical Est Esplendor Tropical_Preto @ - PP,True
69619,Flower Thong Sandal Prata Velha - 35,True
64456,Blusa Cropped Estampada Magia De Chita Est Magia De Chita_Off White - M,True
80614,Calça Sarja Patch Estampada Selvática Oncas_Preto - 36,True
71815,Top Tricot Listrado Com Franja Listra Pb - P,True
79927,Windbreaker Richilieu Estampada Fauna Fantástica Est Fauna Fantastica_Azul Maceio - GG,True
71244,Lenço Praia Estampado Floral De Renda Est Floral De Renda_Amarelo Margarida - PP,True
148607,Camisa Estampada Azul Flor Azul Calmaria - M,True
84500,Vestido Curto Estampado Doce Caminho Est Doce Caminho_Off White @ - P,True
81132,Vestido Adidas Psychedelic Wave Vermelho Vermelho Goiaba - G,True
74891,Calça Jeans Bordado Peixe Paisley Jeans - 36,True
148172,Bolsa Findi Borogodó Farm Aquarela Floral,True
72011,Calça Flare Santa Maria Multicolorido - G,True
71613,Calça Bolso Cropped Roxo Jamelão - P,True
75197,Blusa Cropped Básica Vermelho Bauna - M,True
74613,Vestido Cropped Vazado Verde Cardo - PP,True
69136,Top Rib Golinha Viés Roxo Quartzo - M,True
74880,Blazer Jeans Pregas Jeans - PP,True
148892,Regata Farmrio Banana Azul Azul Caribe - PP,True
83762,Vestido Longo Mangas Viés Off White - M,True
81229,Vestido Cropped Estampado Jacadino Jacadino_Laranja Gaia - G,True
80567,Trench Coat Patch Estampado Bossa Banana Bossa Banana_Sarja_Preto - G,True
75229,Calça Reta Pregas Bege Amendoa - M,True
82922,Vestido Estampado Sonho Quadriculado Sonho_Off White - M,True
80080,Vestido Camisa Estampado Romance Romance_Verde Amazonita - P,True
79772,Bolsa Findi Borogodó Florescer Black Florescer Black - U,True
149958,Tênis Runner Macrame Arraiá Poá - 35,True
75240,Top Aro Golinha Rib Vermelho Bauna - P,True
73833,Vestido Manga Longa Franzido Vermelho Alpinea - P,True
81959,Mini Saia Balone Foil Prata - P,True
154702,Camiseta Silk Ta Tudo Legal Ocre Argila - 8,True
72453,Top Adidas Estampado Boho Flower Bahia Magenta Rosa - G,True
74229,Blusa Laço Frente Azul Martim - P,True
74424,Short Recortes Frente Azul Martim - M,True
148701,Vestido Curto Estampado Dança De Listra Danca De Listra_Off White - GG,True
83311,Vestido Cropped Estampado Chita Bella Flor Chita Bella Flor_Rosa Turco - G,True
78800,Vestido Bordado Estampado Romance Boho Azul Carbono - G,True
57529,Tenis Ginga Mule Bordado Micanga Cru - 39,True
79805,Vestido Longo Sem Mg Estampado Amsterdam Amsterdam_Preto - G,True
76859,Calça Estampada Mata Tropical Mata Tropical_Bege Sertao - GG,True
78075,Short Adidas Patch Palm Flower Rosa Rosa - M,True
67081,Top Estampado Peixes Coloridos Est Peixes Coloridos_Vermelho Aka @ - PP,True
154707,Vestido Lenco Frutaria Off Lenco Frutaria Fundo Off% - 6,True
148036,Short Jacquard Atoalhado Purga - P,True
75756,Saia Midi Estampada Paisley Onça Est Paisley Onca_Bege Cupuacu - GG,True
75903,Calça Pantalona Estampada Miragem Miragem_Multicolorido - PP,True
83356,Macacão Estampado Jardim De Morango Jardim De Morango_Preto - G,True
80251,Vestido Midi Estampado Guaraná Coral Guarana Coral_Preto - P,True
83100,Vestido Longo Estampado Ravenala Ravenala_Off White - P,True
83483,Saia Curta Estampada Flor Do Campo Flor Do Campo_Off White - PP,True
84403,Macacão Estampado Bananarte Est Bananarte_Amarelo Nectar - M,True
154712,Vestido Limoeiro Est Limoeiro Fundo Off% - 2,True
149240,Garrafão Glub Estampado Menina Bonita Est Menina Bonita_Preto @ - U,True
149853,Tênis Nave Peixes Pintados - 35,True
73076,Camisa Estampada Helicônia Heliconia_Vermelho Caiena - GG,True
69213,Top Double Patch Estampado Flor De Inverno Est Jardim De Inverno_Vermelho Paprica - GG,True
73464,Sandália Meia Pata Veludo Preto - 39,True
75067,Blusa Manga Longa Estampada Cavalos Coloridos Multicolorido - PP,True
73147,Bermuda Biker Estampada Onça Cool Est Onca Cool_Preto - G,True
79866,Vestido Longo Estampado Lenço De Inverno Lenco De Inverno_Bege Macrame - P,True
51651,Lenço Maxi Harmonia Multicolorido - U,True
69610,Sandal Beaded Fringe Natural - 43,True
78534,Short Estruturado Bolso Preto - G,True
83515,Vestido Curto Estampado Palma Do Norte Palma Do Norte_Multicolorido - GG,True
73059,Regata Básica Rib Vermelho Hibisco - M,True
80360,Macacão Pantalona Gola Favo De Mel - M,True
154708,Blusa Lenço Frutaria Est Lenço Frutaria Fundo Off% - 10,True
61013,Mule Amarracao Xadrez Pitanga Xadrez Pitanga Amarelo - 37,True
74162,Calça Flare Cetim Azul Bertioga - G,True
80250,Vestido Cropped Estampado Guaraná Coral Guarana Coral_Preto - G,True
84222,Body Mg Kimono Estampado Samambaia Est Samambaia_Off White @ - PP,True
74669,Colete Estampado Manguezal Est Manguezal_Off White @ - PP,True
84734,Tn Avenida Tratorado Iate Carioca Off White - 38,True
154697,Macaquinho Bebe Beira Mangue Est Beira Mangue Fundo Areia Tauá% - 6M,True
74802,Bermuda Estampada Jacadino Jacadino_Laranja Gaia - M,True
152090,Tênis Fervo Floral Pequim - 35,True
58164,Blazer Estampado Bananal Est Bananal_Off White @ - GG,True
78443,Regata Quadrada Estampada Farm Rio Verde Ceviche - G,True
71819,Blusa Estampada Helicônia Heliconia_Vermelho Caiena - PP,True
78711,Saia Godê Bordada Estampada Onda De Cor Est Onda De Cor_Multicolorido @ - M,True
80657,Almofada Chamego Estampada Coração Cod Disponivel - U,True
81789,Saia Guipure Tucano Realeza Banana Real_Bege Baunilha - M,True
83808,Calça Black Jeans Prega Lateral Black Jeans - 46,True
83593,Vestido Cropped Estampado Tambaqui Tambaqui_Preto - PP,True
154486,Tênis Chamego Caracol Amarelo Sol - 36,True
83918,Blusa Peplum Corselet Off White - G,True
71240,Lenço Praia Estampado Flora Lee Est Flora Lee_Bege Cupuacu - G,True
80621,Camisa Algodao Basica Verde Figueira - GG,True
71169,Calça Crochet Estampada Abacatua Est Abacatua_Amarelo Sicilia - P,True
148566,Bermuda Jeans Baggy Baixa Jeans Medio - 46,True
84451,Vestido Cropped Estampado Milani Est Milani_Off White @ - P,True
78601,Sandália Rasteira Slipper Lilas - 35,True
149943,Tênis Pista Azul - 39,True
77797,Camisa Uni Estampada Alba Est Alba_Azul Recife @ - M,True
61643,Top Lastex No Meu Jardim Est No Meu Jardim_Corrido Artesanal_Lila - M,True
78059,Top Cropped Adidas Manga Longa Logomania Azul Escuro - P,True
149773,Tênis Avenida Tratorado Arraia Poá - 36,True
83305,T-Shirt Estampada Jardim Clássico Jardim Classico_Preto - PP,True
84733,Sand Puff Flatform Cor De Banana - 39,True
79817,Vestido Cropped Estampado Mistura De Bicho Mistura De Bicho_Multicolorido - M,True
148838,Calça Estampada Thalía Thalia_Multicolorido - P,True
78069,Camisa Adidas Solar Kaleidoscope Rosa Rosa - P,True
149773,Tênis Avenida Tratorado Arraia Poá - 35,True
80392,Camisa Uni Estampada Máscaras Encantadas Est Mascaras Encantadas_Verde Gomeira @ - XGG,True
75501,Sandália Salto Anabela Amarelo - 38,True
81760,Cardigan Tricot Pelinho Preto - G,True
73502,Regata Ombreira Laranja Cenoura - M,True
69520,Vestido Longo Manga Estampado Delicadeza De Arara Est Delicadeza De Arara_Bege Onca - M,True
71366,Maiô Localizado Estampado Canteiro De Flor Canteiro Floral_Loc Maio Praia_Rosa Chi - PP,True
77232,Blazer Estampado Pose Surreal Pose Surreal_Roxo Fada - M,True
73833,Vestido Manga Longa Franzido Vermelho Alpinea - M,True
78762,Blusa Romântica Bordada Off White - G,True
78668,Jaqueta Recortes Estampada Esplendor Tropical Deco Est Esplendor Tropical Decorado_Roxo Ala - PP,True
73219,Calça Bordada Estampada Praia De Flor Off White - PP,True
80473,Calça Estampada Listra Amanda Listra Amanda_Off White - G,True
51738,Sandália Trançada Tassel Verde Bagan - 35,True
151991,Mochila Borogodó Floral Pequim Floral Pequim - U,True
79491,Tênis Nave Preto - 38,True
72156,Blusa Double Estampada Flor De Renda Est Floral De Renda_Azul Patacho @ - M,True
75359,Top Jeans Costela De Adão Jeans - M,True
82797,Saia Longa Estampada Alice Off Alice_Off White - GG,True
79824,Blazer Oversized Estampado Floresta Praiana Floresta Praiana_Preto - M,True
72316,Top Estampado Jardim Clássico Est Jardim Classico_Espelhado_Preto - PP,True
150280,Blusa Alcinha Amarração Frente Preto - G,True
83982,Top Tricot Corselet Bege Cris - M,True
83194,Macacão Estampado Festa Da Banana Festa De Banana_Lilas Romance - P,True
77550,Calça Jeans Maxi Bordado Miçangas Jeans Claro - 34,True
69621,Apolo Beaded Sneaker Multicolorido - 38,True
148336,Macaquinho Estampado Bananarte Bananarte_Off White - P,True
148232,Top Tricot Corselet Vermelho Morango - G,True
81868,Vestido Tricot Estampado Lenço Astral Est Lenco Astral_Rosa Buque - M,True
73914,Camisa Estampada Selva Doce Selva Doce_Vermelho Caiena - PP,True
69520,Vestido Longo Manga Estampado Delicadeza De Arara Est Delicadeza De Arara_Bege Onca - PP,True
78852,Cardigan Tricot Pelinho Com Bolso Off White - G,True
81819,Bata Estampada Capadócia Est Capadocia_Verde Pesto @ - M,True
81825,Pull Tricot Estampado Paisagem De Sonho Est Paisagem De Sonho_Azul Mirante - M,True
79730,Calça Jeans Skinny Clara Jeans Claro - 36,True
81568,Vestido Cropped Estampado Alegria Alegria_Off White - GG,True
74723,Regata Básica Rib Preto - M,True
61012,Mule Amarracao Xadrez Pitanga Xadrez Banana Preto - 39,True
71557,Macacão Bossa Banana Est Bossa Banana_Macacao Praia_Preto - GG,True
70019,Regata Alça Fina Vermelho Aka - PP,True
70234,Top Tricot Corselet Vermelho Oeste - PP,True
74013,T-Shirt Cropped Básica Preto - G,True
83332,Vestido Laise Estampado Chita Bella Chita Bella Barrado_Bege Macrame - PP,True
83319,Vestido Cropped Estampado Janelas Do Cerrado Janelas Do Cerrado_Bege Macrame - PP,True
78981,Saia Curta Guipure Praia De Rio Verde Tropicaleza - M,True
75682,Blazer Curto Estampado Lembrança De Verão Banana Lembranca De Verao Banana_Off White - P,True
77914,Biquíni Meia Taça Estampado Beleza Boho Est Beleza Boho_Bege Cupuacu @ - G,True
79824,Blazer Oversized Estampado Floresta Praiana Floresta Praiana_Preto - PP,True
75383,Top Arara Em Flor Barrado Arara Em Flor_Barrado_Off White - PP,True
83792,Macacão Cenoura Recortes Amarelo Cevada - M,True
62770,Top Nadador Estampado Confete De Caju Est Confete De Caju_Off White - G,True
76406,Calça Cargo Estampada Folhagem De Pássaro Est Folhagem De Passaro_Bege Amuleto - M,True
154716,Camiseta Malha Bordejo Est Bordejo Fundo Azul Beirinha} - 8,True
69781,Calça Tule Estampada Xadrez Dani Est Xadrez Dani_Multicolorido @ - PP,True
74967,Top Bordado Estampado Cavalinhos Colorido - M,True
84796,Bolsa Findi Colorful Flowers Preto - U,True
142712,Vestido Guipure Pintada De Flor Off-White - P,True
70042,Regata Básica Rib Bege Jalapão - GG,True
80482,Blusa Bata Estampada Jasmin Jasmin_Bege Macrame - PP,True
149187,T-Shirt Cropped Estampada Festa De Caju Festa De Caju_Preto - G,True
69933,Calça Pantalona Pregas Frente Vermelho Aka - P,True
81763,Cardigan Tricot Pelinho Verde Relva - G,True
75637,Blusa Cropped Estampada Sonho De Banana Sonho De Banana_Amarelo Melao - PP,True
79827,Macacão Pantalona Estampado Floresta Praiana Floresta Praiana_Preto - PP,True
82671,Vestido Estampado Brilho Tropical Brilho Tropical_Azul Netuno - G,True
149852,Tênis Rua Ii Mid Branco - 34,True
74804,Blusa Cropped Estampada Guarda Sol Est Guarda Sol_Off White @ - P,True
77895,Kimono Estampado Listra Rainbow Listra Rainbow_Multicolorido - G,True
74589,Calça Moletom Clochard Preto - GG,True
71921,Trench Coat Metabrilho Laranja Mamao - PP,True
84522,Vestido Cropped Estampado Nanica Nanica_Off White - M,True
75637,Blusa Cropped Estampada Sonho De Banana Sonho De Banana_Amarelo Melao - GG,True
154711,Vestido Lenco Frutaria Est Lenço Frutaria Fundo Preto% - 8,True
83804,Macacão Recorte Pantalona Off White - G,True
81132,Vestido Adidas Psychedelic Wave Vermelho Vermelho Goiaba - PP,True
82720,Short Estampado Camafeu Tropical Est Camafeu Tropical_Off White - GG,True
80527,Short Jeans Curva Jeans Medio - 36,True
74423,Blusa Cropped Básica Verde Cardo - PP,True
149871,Copo Glub Glub 500ml Revoada Tropical Revoada Tropical - U,True
75502,Sandália Rasteira Sola Recuada Bordada Preto - 44,True
69608,Flower Thong Sandal Caramelo - 40,True
148148,Bolsa Tote Praiana Farm Rio de Flor Azul,True
71929,Cropped Manga Longa Tie Dye Riscadinho Est Tie Dye Riscadinho Mini @ - M,True
84513,Vestido Cropped Estampado Milani Milani_Off White - M,True
83515,Vestido Curto Estampado Palma Do Norte Palma Do Norte_Multicolorido - M,True
84183,Saia Reta Estampada Dança De Listra Est Danca De Listra_Off White - PP,True
77626,Bermuda Estampada Jardim Surreal Jardim Surreal_Off White - G,True
80504,Saia Jeans Pregas Cargo Jeans - 44,True
84125,Calça Pregas Reta Vermelho Morango - G,True
72109,Calça Flare Cetim Bege Avela - PP,True
155223,Macacao Frutaria Est Frutaria Fundo Off% - 8,True
